Prefecture,City,District,Name,Population,Capacity,Updated,Notes,Source,LatLng,Color
岩手県,宮古市,宮古市崎山5-94,第二わかたけ学園,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市崎鍬ケ崎1-1-26,宮古病院,0,,4月12日 17:00,,岩手県災害対策本部,"39.658985,141.948227",measle_grey
岩手県,宮古市,宮古市崎鍬ケ崎18-25-3,宮古国民休暇村,86,,4月12日 17:00,,岩手県災害対策本部,"39.684010,141.982773",measle_turquoise
岩手県,宮古市,宮古市崎鍬ヶ崎4-1-11,ウイリー,40,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市崎鍬ヶ崎4-1-20,サンホームみやこ,125,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市崎鍬ヶ崎9-39-27,ほほえみの里,124,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市崎鍬ヶ崎第4地割字早稲栃1-13,宮古高等看護学校,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市川代地区,川代地区,30,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市愛宕1-4-6,愛宕小学校,170,,4月12日 17:00,,岩手県災害対策本部,"39.644043,141.962463",measle_turquoise
岩手県,宮古市,宮古市愛宕2-6-29,本照寺,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市日の出町7-1,宮古第二中学校,140,,4月12日 17:00,,岩手県災害対策本部,"39.653374,141.954926",measle_turquoise
岩手県,宮古市,宮古市日立浜町32-4,浄土ヶ浜パークホテル,126,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市横町5-1,宮古小学校,155,,4月12日 17:00,,岩手県災害対策本部,"39.644341,141.949600",measle_turquoise
岩手県,宮古市,宮古市沢田4-11,常安寺,22,,4月12日 17:00,,岩手県災害対策本部,"39.645836,141.955063",measle_turquoise
岩手県,宮古市,宮古市河南1-1-1,河南中学校,68,,4月12日 17:00,,岩手県災害対策本部,"39.622704,141.954178",measle_turquoise
岩手県,宮古市,宮古市津軽石11-57,津軽石中学校,51,,4月12日 17:00,,岩手県災害対策本部,"39.572330,141.939255",measle_turquoise
岩手県,宮古市,宮古市津軽石12-151,藤畑公民館,0,,4月12日 17:00,,岩手県災害対策本部,,measle_grey
岩手県,宮古市,宮古市津軽石12-25,駒形公民館,0,,4月12日 17:00,,岩手県災害対策本部,,measle_grey
岩手県,宮古市,宮古市津軽石14-36,瑞雲寺,0,,4月12日 17:00,,岩手県災害対策本部,"39.567802,141.927155",measle_grey
岩手県,宮古市,宮古市津軽石14-38-3,清寿荘,60,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市津軽石4-82,津軽石小学校,326,,4月12日 17:00,,岩手県災害対策本部,"39.581078,141.933609",measle_blue
岩手県,宮古市,宮古市津軽石第15地割,津軽石荷竹自治会館,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市熊野3-1,熊野神社,25,,4月12日 17:00,,岩手県災害対策本部,"39.650650,141.968307",measle_turquoise
岩手県,宮古市,宮古市熊野町6-33,鍬ケ崎小学校,114,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市田老向新田148,グリーンピア三陸宮古,481,,4月12日 17:00,,岩手県災害対策本部,,measle_blue
岩手県,宮古市,宮古市田老字八幡水上43-2,宮古北高校,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市田老字和蒔48,神田地区集会施設,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市田老字小田代16,小田代山荘,0,,4月12日 17:00,,岩手県災害対策本部,"39.720760,141.930237",measle_grey
岩手県,宮古市,宮古市田老字樫内118,樫内地区集会施設,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市田老字水沢南35,水沢（水沢地区公民館）,0,,4月12日 17:00,,岩手県災害対策本部,,measle_grey
岩手県,宮古市,宮古市田老字片巻19-1,摂待生活改善センター,12,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市田老字舘が森155-2,田老第一小学校,0,,4月12日 17:00,,岩手県災害対策本部,"39.736252,141.966476",measle_grey
岩手県,宮古市,宮古市田老字重津部34-2,道の駅たろう,0,,4月12日 17:00,,岩手県災害対策本部,"39.763645,141.965790",measle_grey
岩手県,宮古市,宮古市田老字青砂里112,山王閣跡地,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市田老字養呂地6-2,ふれあい荘,0,,4月12日 17:00,,岩手県災害対策本部,"39.730698,141.938950",measle_grey
岩手県,宮古市,宮古市田老字館が森,東キヌ宅,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市田老字館が森140,常運寺,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市田老館が森129-2,田老総合事務所,0,,4月12日 17:00,,岩手県災害対策本部,"39.736813,141.969193",measle_grey
岩手県,宮古市,宮古市田鎖第5地割33-4,さくらつつみグループホーム,14,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市白浜1-90-1,白浜分校跡地,48,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市石浜地区,石浜地区,120,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市磯鶏2-5-10,海上技術短大,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市磯鶏3-5-1,宮古商業高校,0,,4月12日 17:00,,岩手県災害対策本部,"39.617264,141.959564",measle_grey
岩手県,宮古市,宮古市花輪6-13,花輪農村文化伝承館,50,,4月12日 17:00,,岩手県災害対策本部,"39.609982,141.898651",measle_turquoise
岩手県,宮古市,宮古市藤原3-8-38,比古神社,0,,4月12日 17:00,,岩手県災害対策本部,"39.636169,141.959610",measle_grey
岩手県,宮古市,宮古市藤原上菊町1-37,藤原小学校,72,,4月12日 17:00,,岩手県災害対策本部,"39.636395,141.956314",measle_turquoise
岩手県,宮古市,宮古市西ケ丘2-1-1,宮古西中学校,0,,4月12日 17:00,,岩手県災害対策本部,"39.640575,141.912567",measle_grey
岩手県,宮古市,宮古市西ケ丘4-53-8,慈苑,12,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市西町1-1-1,ニチイケアセンター,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市赤前,山根幸伸宅,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市赤前11-49-2,赤前小学校,130,,4月12日 17:00,,岩手県災害対策本部,"39.581940,141.956635",measle_turquoise
岩手県,宮古市,宮古市赤前13-30,小堀内公民館（高台）,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市重茂1-61,重茂公民館,0,,4月12日 17:00,,岩手県災害対策本部,"39.582180,142.021469",measle_grey
岩手県,宮古市,宮古市重茂1-61,重茂出張所,50,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市重茂2-1,重茂児童館,0,,4月12日 17:00,,岩手県災害対策本部,"39.587772,142.020081",measle_grey
岩手県,宮古市,宮古市重茂2-12,重茂小学校,0,,4月12日 17:00,,岩手県災害対策本部,"39.585274,142.021851",measle_grey
岩手県,宮古市,宮古市重茂28-20,重茂北地区公民館,30,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市金浜台1地割18-1,金浜老人福祉センター,86,,4月12日 17:00,,岩手県災害対策本部,"39.597958,141.944412",measle_turquoise
岩手県,宮古市,宮古市長根4-13-1,えくぼ,5,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市音部,笹見内分館,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,宮古市,宮古市音部3　笹見内バス停付近,笹見内地区公民館,80,,4月12日 17:00,,岩手県災害対策本部,"39.590179,142.022430",measle_turquoise
岩手県,宮古市,宮古市高浜2-2-1,高浜村上商店,28,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,宮古市,宮古市高浜3-3-1,コープケミカル㈱社宅,0,,4月12日 17:00,,岩手県災害対策本部,,measle_grey
岩手県,宮古市,宮古市鴨崎3-25,山口小学校,90,,4月12日 17:00,,岩手県災害対策本部,"39.645115,141.941681",measle_turquoise
岩手県,山田町,,山の内生活改善センター,22,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,,日向脇の民家,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,山田町,,浦の浜（山善宅ほか）,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,山田町,山田町6-52-8,船越防災センター（支所）,35,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町八幡町3-20,中央コミセン（公民館）,33,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町八幡町3-20,山田中央公民館,51,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町北浜4-1,善慶寺,43,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町大沢11-55,浜川目集落,128,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町大沢6-51,大沢小学校,170,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町大沢8-17-2,大沢ふるさとセンター,72,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町山田14-21,北小学校,196,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町山田16-9-10,平安荘,43,,4月12日 17:00,,岩手県災害対策本部,"39.473412,141.934509",measle_turquoise
岩手県,山田町,山田町山田16-9-10,関口児童館,19,,4月12日 17:00,,岩手県災害対策本部,"39.473743,141.933258",measle_turquoise
岩手県,山田町,山田町山田18-105,関口農業担い手センター,12,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町山田5-66-1,山田病院（入院患者）,0,,4月12日 17:00,,岩手県災害対策本部,"39.478214,141.953171",measle_grey
岩手県,山田町,山田町川向町13-5,大浦漁村センター,11,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町後楽町4-5,龍昌寺,13,,4月12日 17:00,,岩手県災害対策本部,"39.469761,141.951050",measle_turquoise
岩手県,山田町,山田町織笠11-30,織笠保育園,19,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町織笠11-80,織笠小学校,105,,4月12日 17:00,193823628,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町織笠11-93-3,織笠コミュニティセンター,109,,4月12日 17:00,,岩手県災害対策本部,"39.451096,141.956085",measle_turquoise
岩手県,山田町,山田町織笠14-32-1,体育館,0,,4月12日 17:00,,岩手県災害対策本部,"39.456623,141.954147",measle_grey
岩手県,山田町,山田町織笠14-32-1,山田南中学校,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,山田町,山田町織笠8-6-2,山田高校,493,,4月12日 17:00,,岩手県災害対策本部,"39.449642,141.948746",measle_blue
岩手県,山田町,山田町船越,大浦地区,0,,4月12日 17:00,,岩手県災害対策本部,,measle_grey
岩手県,山田町,山田町船越15－3－242,瑞然寺,20,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町船越17-40-2,田の浜旧タブの木荘,0,,4月12日 17:00,,岩手県災害対策本部,"39.413849,141.991089",measle_grey
岩手県,山田町,山田町船越2-42,青少年の家,197,,4月12日 17:00,,岩手県災害対策本部,"39.402962,141.949112",measle_turquoise
岩手県,山田町,山田町船越20-10,大浦小学校,41,,4月12日 17:00,,岩手県災害対策本部,"39.442368,142.009995",measle_turquoise
岩手県,山田町,山田町船越23-27-2,大浦保育園,16,,4月12日 17:00,,岩手県災害対策本部,"39.450752,142.005768",measle_turquoise
岩手県,山田町,山田町船越6-159-2,長林コミュニティセンター,19,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町船越6-28-3,船越湾漁業協同組合船越支所,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,山田町,山田町船越6-52-8,山田町役場船越支所,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,山田町,山田町船越6-53-35,船越保育園,66,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町豊間根,上豊間根個人宅（佐々木和男）,8,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町豊間根14-15,上豊間根自治交流会館,,,4月12日 17:00,,岩手県災害対策本部,,measle_yellow
岩手県,山田町,山田町豊間根3-177-10,豊間根保育園,49,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町豊間根3-177-4,町立生活改善センター・豊間根公民館,40,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町豊間根3-181-3,豊間根中学校,122,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町豊間根3-181-3,豊間根中学校練成館道場,0,,4月12日 17:00,,岩手県災害対策本部,,measle_grey
岩手県,山田町,山田町豊間根7-22,新田地区集落農事集会所,16,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町豊間根7-58-1,豊間根小学校,55,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町飯岡7-1,さくら幼稚園,91,,4月12日 17:00,,岩手県災害対策本部,"39.462723,141.943451",measle_turquoise
岩手県,山田町,山田町飯岡7-28-2,山田南小学校,181,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,山田町,山田町飯岡7-3-5,武徳殿,78,,4月12日 17:00,,岩手県災害対策本部,"39.461784,141.942184",measle_turquoise
岩手県,山田町,織笠,自治交流センター,0,,4月12日 17:00,→豊間根地区へ,岩手県災害対策本部,,measle_grey
岩手県,岩泉町,,ふれあいらんど岩泉,35,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,岩泉町,岩泉町中島字中島,中島地区多目的集会施設,7,,4月12日 17:00,,岩手県災害対策本部,,measle_turquoise
岩手県,岩泉町,岩泉町乙茂字上9-12,ふれんどりー岩泉,0,,4月12日 17:00,,岩手県災害対策本部,,measle_grey
岩手県,岩泉町,岩泉町小本字中野31-3,箱石イク宅,0,,4月12日 17:00,箱石イク宅前,岩手県災害対策本部,,measle_grey
岩手県,岩泉町,岩泉町小本字小成133,小成コミュニティセンター,126,,4月12日 17:00,,岩手県災害対策本部,"39.855251,141.801163",measle_turquoise
岩手県,岩泉町,岩泉町岩泉字中家38-1,どんぐり苑,12,,4月12日 17:00,,岩手県災害対策本部,"39.847698,141.795853",measle_turquoise
岩手県,岩泉町,岩泉町岩泉字松橋1-2,ホテル龍泉洞愛山,0,,4月12日 17:00,,岩手県災害対策本部,"39.844872,141.795090",measle_grey
岩手県,岩泉町,岩泉町岩泉字松橋21-1,岩泉町民会館,54,,4月12日 17:00,,岩手県災害対策本部,"39.843124,141.793823",measle_turquoise
